City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
525,Meulaboh,ID,2021-03-07 23:50:01,4.1363,96.1285,76.01,85,89,4.76,overcast clouds
526,Lakes Entrance,AU,2021-03-07 23:50:01,-37.8811,147.981,73.99,55,100,1.01,overcast clouds
527,Kapit,MY,2021-03-07 23:50:02,2.0167,112.9333,74.23,94,100,1.52,overcast clouds
528,Kasongo-Lunda,CD,2021-03-07 23:50:02,-6.4667,16.8167,69.39,93,100,1.45,light rain
529,Mecca,SA,2021-03-07 23:50:02,21.4267,39.8261,74.8,56,0,3.02,clear sky
530,Vrangel,RU,2021-03-07 23:50:03,42.7297,133.0839,27.43,87,0,5.35,clear sky
531,Amahai,ID,2021-03-07 23:50:04,-3.3333,128.9167,81.72,73,40,4.63,scattered clouds
532,Port Hardy,CA,2021-03-07 23:50:04,50.6996,-127.4199,44.6,70,75,13.8,light rain
533,Phan Thiet,VN,2021-03-07 23:50:05,10.9333,108.1,74.41,67,27,6.85,scattered clouds
534,Russell,US,2021-03-07 23:45:09,32.3502,-85.1999,64.4,20,1,8.05,clear sky
535,Okha,RU,2021-03-07 23:50:06,53.5739,142.9478,2.68,89,16,14.27,few clouds
536,Aguia Branca,BR,2021-03-07 23:50:06,-18.9831,-40.7403,75.47,89,96,2.39,overcast clouds
537,Usinsk,RU,2021-03-07 23:50:07,65.9939,57.5281,-23.17,87,54,5.97,broken clouds
538,Liverpool,GB,2021-03-07 23:50:07,53.4106,-2.9779,39.2,87,31,2.3,scattered clouds
539,Harper,LR,2021-03-07 23:50:08,4.375,-7.7169,79.0,86,40,6.93,scattered clouds
540,Nemuro,JP,2021-03-07 23:50:08,43.3236,145.575,24.8,54,20,8.05,few clouds
541,Opuwo,NA,2021-03-07 23:50:09,-18.0607,13.84,72.72,52,74,9.98,light rain
542,Yatou,CN,2021-03-07 23:50:09,37.15,122.3833,36.82,66,0,1.23,clear sky
543,Kosh-Agach,RU,2021-03-07 23:50:10,50.0,88.6667,1.96,81,97,1.88,overcast clouds
544,Ushibuka,JP,2021-03-07 23:50:10,32.1906,130.0228,53.02,75,61,10.38,broken clouds
545,Wahiawa,US,2021-03-07 23:50:11,21.5028,-158.0236,82.4,61,20,11.5,few clouds
546,Tucumcari,US,2021-03-07 23:45:28,35.1717,-103.725,71.6,18,1,10.36,clear sky
547,Ginir,ET,2021-03-07 23:50:12,7.1333,40.7,56.43,36,0,2.98,clear sky
548,Vila Franca Do Campo,PT,2021-03-07 23:50:13,37.7167,-25.4333,60.8,94,75,4.61,broken clouds
549,Zyryanovsk,KZ,2021-03-07 23:50:13,49.7386,84.2719,10.08,90,83,0.43,broken clouds
550,Porto Walter,BR,2021-03-07 23:50:14,-8.2686,-72.7439,74.57,89,23,1.9,light rain
551,Beyneu,KZ,2021-03-07 23:50:15,45.3167,55.2,27.82,88,0,5.28,clear sky
552,Mana,GF,2021-03-07 23:50:15,5.6592,-53.7767,77.52,86,48,13.18,scattered clouds
553,West Wendover,US,2021-03-07 23:50:16,40.7391,-114.0733,55.4,26,1,6.91,clear sky
554,Turukhansk,RU,2021-03-07 23:50:16,65.8167,87.9833,-14.93,90,100,6.42,overcast clouds
555,Champerico,GT,2021-03-07 23:50:16,14.3,-91.9167,87.8,58,40,6.91,scattered clouds
556,Mayumba,GA,2021-03-07 23:50:16,-3.432,10.6554,77.54,83,45,3.47,scattered clouds
557,Bebedouro,BR,2021-03-07 23:50:17,-20.9494,-48.4792,68.63,95,100,2.26,overcast clouds
558,Bam,IR,2021-03-07 23:50:18,29.106,58.357,55.96,36,0,0.65,clear sky
559,Fukue,JP,2021-03-07 23:50:18,32.6881,128.8419,51.8,71,75,20.71,broken clouds
560,Campbell River,CA,2021-03-07 23:50:00,50.0163,-125.2446,45.0,70,75,9.22,broken clouds
561,Los Llanos De Aridane,ES,2021-03-07 23:50:19,28.6585,-17.9182,64.4,68,0,6.91,clear sky
562,Krasnoye,UA,2021-03-07 23:50:20,49.9145,24.6134,33.8,69,75,11.18,broken clouds
563,Ballinasloe,IE,2021-03-07 23:50:20,53.3275,-8.2194,40.15,93,98,5.68,overcast clouds
564,Fernie,CA,2021-03-07 23:50:21,49.5,-115.0687,37.4,86,89,8.05,overcast clouds
565,Gewane,ET,2021-03-07 23:50:22,10.1664,40.6453,70.59,26,0,2.46,clear sky
566,Ulaanbaatar,MN,2021-03-07 23:50:22,47.9077,106.8832,6.8,78,0,1.14,clear sky
567,Sao Filipe,CV,2021-03-07 23:50:23,14.8961,-24.4956,70.18,76,6,13.44,clear sky
568,Solnechnyy,RU,2021-03-07 23:50:23,50.7214,136.6319,9.5,88,4,4.07,clear sky
569,Northam,GB,2021-03-07 23:50:24,51.0333,-4.2167,30.0,80,26,1.99,scattered clouds
570,Antofagasta,CL,2021-03-07 23:46:00,-23.65,-70.4,68.0,77,40,12.66,scattered clouds
571,Chaves,US,2021-03-07 23:50:25,33.3834,-104.4505,71.6,20,1,16.11,clear sky
572,Vieques,PR,2021-03-07 23:50:25,18.425,-65.8329,82.4,57,20,9.22,few clouds
573,Varkaus,FI,2021-03-07 23:50:26,62.3153,27.873,15.8,79,75,14.97,light snow
574,Dogondoutchi,NE,2021-03-07 23:50:26,13.6393,4.0287,82.13,14,92,8.14,overcast clouds
575,Pisco,PE,2021-03-07 23:50:26,-13.7,-76.2167,75.2,73,0,21.85,moderate rain
576,Barao De Melgaco,BR,2021-03-07 23:50:27,-16.1944,-55.9675,78.8,83,75,4.61,broken clouds
577,Bull Savanna,JM,2021-03-07 23:50:28,17.8868,-77.5902,75.49,76,33,3.58,scattered clouds
578,Porto Santo,PT,2021-03-07 23:50:28,33.072,-16.3415,59.0,100,75,12.66,broken clouds
579,Tulun,RU,2021-03-07 23:50:29,54.5611,100.5792,9.34,92,93,7.07,overcast clouds
580,Leh,IN,2021-03-07 23:50:30,34.1667,77.5833,17.71,85,100,3.18,overcast clouds
581,Kruisfontein,ZA,2021-03-07 23:50:30,-34.0033,24.7314,66.0,88,45,1.01,scattered clouds
582,Podgornoye,RU,2021-03-07 23:50:30,51.735,39.1496,30.2,86,90,6.71,light snow
583,Khomutovka,RU,2021-03-07 23:50:31,51.9207,34.5619,26.31,98,100,7.7,light snow
584,Amga,RU,2021-03-07 23:50:32,60.8953,131.9608,-2.51,91,100,4.79,light snow
585,Churachandpur,IN,2021-03-07 23:50:32,24.3333,93.6667,50.99,75,0,1.83,clear sky
586,Kondinskoye,RU,2021-03-07 23:50:33,59.6481,67.41,2.61,94,100,6.58,overcast clouds
587,Tonekabon,IR,2021-03-07 23:49:17,36.8163,50.8738,48.2,100,90,4.61,overcast clouds
588,Huilong,CN,2021-03-07 23:50:33,31.8111,121.655,52.0,86,13,4.0,few clouds
589,Novaya Mayna,RU,2021-03-07 23:50:34,54.15,49.75,24.8,86,90,13.42,snow
590,The Pas,CA,2021-03-07 23:50:35,53.8251,-101.2541,44.6,45,1,12.66,clear sky
591,Yueyang,CN,2021-03-07 23:50:35,29.3333,113.0919,48.49,88,100,2.24,light rain
592,Marawi,PH,2021-03-07 23:50:35,7.9986,124.2928,74.41,72,89,1.28,overcast clouds
593,Sambava,MG,2021-03-07 23:50:36,-14.2667,50.1667,75.83,90,100,4.27,overcast clouds
594,Ewa Beach,US,2021-03-07 23:50:36,21.3156,-158.0072,82.4,44,20,9.22,few clouds
595,Morondava,MG,2021-03-07 23:50:37,-20.2833,44.2833,75.72,81,1,5.75,clear sky
596,Bilma,NE,2021-03-07 23:50:37,18.6853,12.9164,71.06,18,0,3.24,clear sky
597,Machaneng,BW,2021-03-07 23:50:38,-23.1862,27.4886,73.49,46,15,6.17,few clouds
598,Nioro,GM,2021-03-07 23:50:38,13.35,-15.75,79.92,20,0,7.58,clear sky
599,Peterhead,GB,2021-03-07 23:48:30,57.5058,-1.7981,42.8,93,90,2.3,moderate rain
600,Milove,UA,2021-03-07 23:50:39,49.3787,40.1302,28.6,92,75,17.6,broken clouds
601,Yambio,SS,2021-03-07 23:50:40,4.5721,28.3955,76.42,41,98,6.15,overcast clouds
602,Gizo,SB,2021-03-07 23:50:41,-8.103,156.8419,84.11,70,100,7.45,overcast clouds
603,Young,UY,2021-03-07 23:50:41,-32.6833,-57.6333,77.0,60,0,6.11,clear sky
604,Kuusamo,FI,2021-03-07 23:50:42,65.9667,29.1833,-4.0,84,75,3.44,broken clouds
605,Evensk,RU,2021-03-07 23:50:43,61.95,159.2333,-19.1,76,0,6.04,clear sky
606,Rio Gallegos,AR,2021-03-07 23:50:43,-51.6226,-69.2181,50.0,40,20,29.93,few clouds
607,Doha,QA,2021-03-07 23:50:44,25.2867,51.5333,62.6,59,0,3.44,clear sky
608,Quang Ngai,VN,2021-03-07 23:50:44,15.1167,108.8,73.62,86,60,0.36,broken clouds
609,Shimoda,JP,2021-03-07 23:50:45,34.6667,138.95,48.2,93,75,13.8,broken clouds
610,Sao Joao Dos Patos,BR,2021-03-07 23:50:45,-6.495,-43.7022,73.02,93,71,2.08,broken clouds
611,Algeciras,ES,2021-03-07 23:50:45,36.1333,-5.4505,57.2,88,40,8.05,scattered clouds
612,Rafraf,TN,2021-03-07 23:50:46,37.1904,10.1837,59.0,77,20,9.22,few clouds
613,Swan River,CA,2021-03-07 23:50:46,52.1058,-101.2676,42.8,49,12,11.5,few clouds
614,Shaki,AZ,2021-03-07 23:50:47,41.0833,47.1667,35.6,93,90,4.45,overcast clouds
615,General Salgado,BR,2021-03-07 23:50:47,-20.6483,-50.3606,69.71,95,34,4.65,scattered clouds
616,Bang Saphan,TH,2021-03-07 23:50:48,11.2126,99.5117,75.2,94,40,3.4,scattered clouds
617,La Ciotat,FR,2021-03-07 23:50:49,43.1748,5.6045,48.99,89,100,1.01,overcast clouds
618,Yeppoon,AU,2021-03-07 23:47:36,-23.1333,150.7333,86.0,51,40,8.05,scattered clouds
619,Portugalete,ES,2021-03-07 23:50:49,43.321,-3.0206,45.0,93,0,2.3,clear sky
620,Ayan,RU,2021-03-07 23:50:50,56.45,138.1667,8.28,86,5,5.88,clear sky
621,Ornskoldsvik,SE,2021-03-07 23:50:50,63.2909,18.7153,23.0,54,12,8.05,few clouds
622,Isla Mujeres,MX,2021-03-07 23:50:51,21.2311,-86.731,77.0,61,40,12.66,scattered clouds
623,Brokopondo,SR,2021-03-07 23:50:52,4.75,-55.1667,77.99,86,100,11.79,overcast clouds
624,Chimbote,PE,2021-03-07 23:50:52,-9.0853,-78.5783,74.55,76,96,7.58,overcast clouds
625,Half Moon Bay,US,2021-03-07 23:50:53,37.4636,-122.4286,59.0,82,75,11.5,broken clouds
626,Roald,NO,2021-03-07 23:50:53,62.5833,6.1333,32.0,80,100,10.36,overcast clouds
627,Along,IN,2021-03-07 23:50:54,28.1667,94.7667,54.3,70,6,2.21,clear sky
628,Pahrump,US,2021-03-07 23:50:54,36.2083,-115.9839,72.0,18,100,4.0,overcast clouds
629,Fare,PF,2021-03-07 23:50:55,-16.7,-151.0167,82.58,76,97,19.98,overcast clouds
630,Mahajanga,MG,2021-03-07 23:50:56,-15.7167,46.3167,77.0,94,40,1.14,moderate rain
631,Kamina,CD,2021-03-07 23:50:56,-8.7386,24.9906,63.63,96,100,7.83,overcast clouds
632,Kargil,IN,2021-03-07 23:50:57,34.5667,76.1,12.38,86,58,1.48,broken clouds
633,Taksimo,RU,2021-03-07 23:50:57,56.3444,114.8794,5.65,89,93,2.01,overcast clouds
634,Sayyan,YE,2021-03-07 23:50:58,15.1718,44.3244,51.26,45,0,3.38,clear sky
635,Constantine,DZ,2021-03-07 23:50:58,36.365,6.6147,50.0,87,75,4.61,broken clouds
636,San Ignacio,BZ,2021-03-07 23:50:59,17.1561,-89.0714,80.6,69,75,6.91,broken clouds
637,Kozulka,UA,2021-03-07 23:50:59,50.0351,23.797,33.8,69,75,11.18,broken clouds
638,Verkhnyaya Inta,RU,2021-03-07 23:50:59,65.9811,60.3094,-23.76,87,35,2.1,scattered clouds
639,Novokruchininskiy,RU,2021-03-07 23:51:00,51.7833,113.7667,5.0,85,93,2.24,overcast clouds
640,Whitehorse,CA,2021-03-07 23:51:00,60.7161,-135.0538,21.99,49,75,5.75,broken clouds
641,Taltal,CL,2021-03-07 23:51:01,-25.4,-70.4833,67.19,75,18,6.42,few clouds
642,Basse-Pointe,MQ,2021-03-07 23:51:01,14.8695,-61.115,78.8,69,75,10.36,broken clouds
643,Batagay,RU,2021-03-07 23:51:01,67.6333,134.6333,-17.7,85,99,4.29,overcast clouds
644,Tahoua,NE,2021-03-07 23:51:02,14.8888,5.2692,81.36,14,57,10.85,broken clouds
645,Bereda,ES,2021-03-07 23:51:02,43.2686,-7.5406,43.0,89,59,11.99,broken clouds
646,Pingliang,CN,2021-03-07 23:51:03,35.5392,106.6861,38.59,79,100,4.09,overcast clouds
647,Qobustan,AZ,2021-03-07 23:51:04,40.0824,49.412,30.2,86,0,2.3,clear sky
648,Chapeco,BR,2021-03-07 23:51:04,-27.0964,-52.6183,63.72,89,0,2.98,clear sky
649,Sadovoye,RU,2021-03-07 23:51:05,47.7764,44.5089,28.89,88,0,17.72,clear sky
650,Azul,AR,2021-03-07 23:51:05,-36.777,-59.8585,80.01,43,50,3.0,moderate rain
651,San Francisco,US,2021-03-07 23:50:23,37.7749,-122.4194,59.0,62,20,12.66,few clouds
652,Umkomaas,ZA,2021-03-07 23:51:06,-30.2067,30.7978,75.99,89,80,3.0,broken clouds
653,Mount Gambier,AU,2021-03-07 23:51:06,-37.8333,140.7667,59.0,94,75,13.8,broken clouds
654,Fallon,US,2021-03-07 23:51:06,39.4735,-118.7774,60.8,17,75,4.61,broken clouds
655,North Bend,US,2021-03-07 23:51:07,43.4065,-124.2243,52.0,50,1,9.22,clear sky
656,Kuruman,ZA,2021-03-07 23:51:07,-27.4524,23.4325,67.91,29,0,2.93,clear sky
657,Hanmer Springs,NZ,2021-03-07 23:51:08,-42.5167,172.8167,58.78,47,90,3.58,overcast clouds
658,Santa Rosa,PH,2021-03-07 23:51:08,14.3122,121.1114,80.01,69,40,3.44,scattered clouds
659,Tamandare,BR,2021-03-07 23:51:09,-8.7597,-35.1047,78.84,79,5,8.72,clear sky
660,Abancay,PE,2021-03-07 23:51:09,-13.6339,-72.8814,59.36,69,80,4.23,broken clouds
661,Clyde River,CA,2021-03-07 23:51:09,70.4692,-68.5914,-23.8,76,1,2.3,clear sky
662,Benidorm,ES,2021-03-07 23:51:10,38.5382,-0.131,53.01,94,100,8.05,overcast clouds
663,Tongliao,CN,2021-03-07 23:51:10,43.6125,122.2653,29.05,79,63,11.95,broken clouds
664,Tunceli,TR,2021-03-07 23:51:11,39.1083,39.5471,41.0,100,75,3.44,light rain
665,Mahanoro,MG,2021-03-07 23:51:11,-19.9,48.8,74.82,88,11,9.78,few clouds
666,Chifeng,CN,2021-03-07 23:51:12,42.2683,118.9636,32.65,80,20,4.9,few clouds
667,Sompeta,IN,2021-03-07 23:51:12,18.9333,84.6,72.01,68,0,7.25,clear sky
668,Dwarka,IN,2021-03-07 23:51:13,22.2394,68.9678,74.73,84,0,7.74,clear sky
669,Mildura,AU,2021-03-07 23:47:01,-34.2,142.15,68.0,77,90,2.3,overcast clouds
670,Altay,CN,2021-03-07 23:51:13,47.8667,88.1167,23.4,77,94,2.84,overcast clouds
671,Vanavara,RU,2021-03-07 23:51:14,60.34,102.2797,16.63,96,100,9.93,overcast clouds
672,Abu Kamal,SY,2021-03-07 23:51:14,34.4506,40.9171,56.86,42,0,4.36,clear sky
673,Fayaoue,NC,2021-03-07 23:51:15,-20.65,166.5333,78.44,73,10,12.46,clear sky
674,Kawardha,IN,2021-03-07 23:51:15,22.0167,81.25,66.74,25,0,1.9,clear sky
675,Esperance,AU,2021-03-07 23:51:16,-33.8667,121.9,64.4,88,70,5.75,broken clouds
676,Ugoofaaru,MV,2021-03-07 23:51:16,5.6667,73.0,82.72,67,12,6.87,few clouds
677,Fresno,US,2021-03-07 23:51:16,36.6666,-119.8343,64.99,36,90,3.44,overcast clouds
678,Twentynine Palms,US,2021-03-07 23:51:17,34.1356,-116.0542,75.99,18,1,8.05,clear sky
679,Shingu,JP,2021-03-07 23:51:17,33.7333,135.9833,50.0,100,75,6.91,broken clouds
680,Itapaci,BR,2021-03-07 23:51:18,-14.9508,-49.5494,71.1,87,57,0.96,broken clouds
681,Sarny,UA,2021-03-07 23:51:18,51.338,26.6019,30.51,96,98,13.04,light snow
682,Burnie,AU,2021-03-07 23:51:19,-41.0667,145.9167,62.01,89,100,3.0,light rain
